field,split,mae,mape,f1_missing,precision_missing,recall_missing,iou_mean,iou_median,f1_macro,f1,mcc,f1_samples
ore_fine,test,1.3142857142857143,0.1850793650793651,0.7046244319700614,0.52,0.7222222222222222,,,,,,
spessore_parietale,test,0.0,0.0,1.0,1.0,1.0,,,,,,
estensione_cranio_caudale,test,1.0327868852459017,0.03390461997019374,0.825268817204301,1.0,0.5,,,,,,
distanza_oai,test,2.8833333333333333,0.06354754667824576,1.0,1.0,1.0,,,,,,
linfonodi_sospetti,test,0.8307692307692308,0.1994949494949495,1.0,0.0,0.0,,,,,,
ore_iou,test,,,,,,0.6348717948717949,1.0,,,,
infiltrazione_sfinteri,test,,,,,,,,0.6505376344086021,0.3333333333333333,0.3250833076438486,
infiltrazione_organi_extra,test,,,,,,,,0.8557692307692308,0.7692307692307693,0.7266376295437165,
coinvolgimento_riflessione_peritoneale,test,,,,,,,,0.9544817927170868,0.9285714285714286,0.9089635854341737,
coinvolgimento_fascia_mesorettale,test,,,,,,,,0.922784509384652,0.927536231884058,0.8460091334447112,
numero_linfonodi_non_conosciuto,test,,,,,,,,0.7046244319700614,0.6046511627906976,0.5084698016805447,
depositi_tumorali,test,,,,,,,,0.8869565217391304,0.8,0.7954673856179906,
emvi,test,,,,,,,,0.8580166011358672,0.7619047619047619,0.7492686492653552,
stadio_N,test,,,,,,,,0.851743238840013,0.9292929292929293,0.7042147167923565,
mrf,test,,,,,,,,0.922784509384652,0.927536231884058,0.8460091334447112,
metastasi,test,,,,,,,,0.4396551724137931,0.0,-0.11946953821789978,
morfologia,test,,,,,,,,0.7161267850923023,,0.5286892138526467,
riflessione_peritoneale_anteriore,test,,,,,,,,0.5255187226794868,,0.358349124997233,
infiltrazione_tessuto_adiposo,test,,,,,,,,0.7043650793650794,,0.584173803250153,
stadio_T,test,,,,,,,,0.7144366744366744,,0.6290449275690148,
posizione,test,,,,,,,,0.9105349971313825,,,0.9251282051282051
posizione_basso,test,,,,,,,,0.9638888888888888,0.95,,
posizione_medio,test,,,,,,,,0.916688028710587,0.9397590361445783,,
posizione_alto,test,,,,,,,,0.9538024164889836,0.9523809523809523,,
posizione_giunzione,test,,,,,,,,0.896,0.8,,
infiltrazione_organi_dettagli,test,,,,,,,,0.5777777777777778,,,0.11794871794871795
infiltrazione_organi_dettagli_muscolo_elevatore,test,,,,,,,,0.688,0.4,,
infiltrazione_organi_dettagli_pavimento_pelvico,test,,,,,,,,0.8209366391184573,0.6666666666666666,,
infiltrazione_organi_dettagli_altro,test,,,,,,,,0.8065476190476191,0.6666666666666666,,
sedi_linfonodi,test,,,,,,,,0.609025641025641,,,0.5302686202686202
sedi_linfonodi_mesorettali,test,,,,,,,,0.8397435897435898,0.8717948717948718,,
sedi_linfonodi_rettali_superiori,test,,,,,,,,0.87,0.84,,
sedi_linfonodi_otturatori,test,,,,,,,,0.7045454545454546,0.5,,
sedi_linfonodi_iliaci,test,,,,,,,,0.7245762711864407,0.5,,
sedi_linfonodi_altro,test,,,,,,,,0.6327683615819208,0.3333333333333333,,
